id,classification_predictions,regression_predictions
07b704b45d08771c413a5cd66052253394b2ba43,0.00017334507656632263,1
07b764633f5e4f10e7343684e4fe772a88ae8661,0.0001500007548757705,1
07d6bc4eaf59ecdb54a77ac3ae7cc3e70523503b,0.006803630078852504,1
07e1d0bce6b3f585bbb3762a874a2c39b789e520,0.00015219483739776552,1
08162b682ccf805b6b9628f8112f1524444be9bb,0.00018292614233835237,1
08222ff26cf2a51f4b4ba999c94cf15b7953b45e,0.0001860987080075017,1
084818c1ec530b21df912e18d44c0aecea70729a,0.00041208793510724,1
084ea2ac4727d0d8dfd86843c86225c43a14b88c,0.00012436197691556255,1
08669ef25ee7d729104361ffc7be4f19e1dafb02,7.823241166566375e-05,1
0872a5509431130766c5dc97264eba18185808a7,0.0002179227846720623,1
089465738c29e78d67f4e37127f3ac992e6a46e7,0.0001334624932556892,1
08993809a147f5595067712c5e2d0692e4ddf530,0.00015920486701646202,1
08acacfcaac3782199e36881787a6a0f896457a0,0.0005169246363784667,1
08bd05d70f2e366467cd02f018278ba4ed8e6f8c,0.0005304810626837531,1
08e392c4c8cae8dcf806500023689253438134d1,0.00016602690791356993,1
090eeb86766ba1e5f2314c1503b299e7d98af215,0.0020380166175940685,1
091f6d08c22b93e50bd054187de9ce509e1834f5,0.00014947119344552005,1
094f898d6d76419fd17787678ad55eeba5338a5b,0.00011932356338961179,1
0958eb27a33a6c364f7b3cb9383050171a76b484,0.00013133919040459222,1
095a6252c13cef6b78205e16af9d89eabd4bbc10,0.0002575660077072624,1
09737333245bc94015a91766f845267e76571b45,0.0001420735260164682,1
09e001ab813fa942e183d518a75094c59fa6085a,0.0005061949588120911,1
09f0c339fd979af69663a5887508c128084fdc7a,0.00017785496517052206,1
09fdf38f021772e49e3cd452fae4cfa0ec2e5fe6,0.00024849549532005976,1
0a0e036042594ea8229819cac56b5ca8c69766a8,0.0002195555809986916,1
0a13699dd7465486dc863c3a238486a8fa751e43,0.00020955411706429183,1
0a5d3e5519b387c22b21ac4fac8529880ad0925c,0.0010510608134401817,1
0a9bb9f275f35e29a1e35ed0bd9c4d831ae1f723,0.00035888942514702103,1
0a9f5d9650382f7b8cacebc1df4b76766030861e,0.00026761362908823294,1
0ab788c7e00ec4c57c58f55d36297a961558b5de,0.0001841803085485124,1
0abaa4afcc05a74d76febec2615eaf2202b93b3a,0.00016290092309936938,1
0acdcbe839518d609676a855ad808287e890b751,0.0001876923964588198,1
0ad98740839b3ad9bb3920600b176d01643af361,0.000829288135941859,1
0aed55a7b37bb46874c423f12abe1d72035541a5,0.0002031292325178077,1
0afbd94c96a6febab7e2641e2795f68177a85389,0.00016009314479866529,1
0b07bea5b5bbee5324c526976a62a0b12c9d5956,0.00020633731273974462,1
0b0f097be05c0021b748dbc3cbc8207ede36a6cb,0.00038899995537680046,1
0b27fd043f1a8e17bb416f5295e71a8b60702932,0.00014984665295722887,1
0b3e16688af057ae36db1ef1faac00846b55ee3c,0.00018529164897190315,1
0b581dd8834d8647cf87be68c56d5a45c6438a26,0.0001792369500868475,1
0b59ca41eb311743005e5a8468b8c10b97da919e,0.00010014000889030608,1
0b937a75634a57001e9042dce92baa7f9ff0f710,0.00012667017152074317,1
0b9b13511e349d7068b30aa1f1a9d60bddfc4e23,0.0002161311853702932,1
0b9c42182153bfad622fbb4d764b1b6279299d74,0.00020947277314252116,1
0ba50bc918ab58b06db109010cb8c02fe6a24270,0.00019773476125848558,1
0c084d04ff24bb9e292be3c5b0eab305000cf853,0.00010080512161318284,1
0c60d3e819992d1fd24c95f3f7c4ab586d2aadf6,0.0005173930688003731,1
0c734b3dd44b2c5a77a1dafa1e8264249f73b467,8.12798584305566e-05,1
0c741102148068e0e64732814ed594304f792c04,0.00019557174697934686,1
0ca4391f0e65acb9fc1f27402ae1f90956d90810,0.00015583833667911324,1
0cacfd8625c762c2a9b79cd203bbe85306763bec,8.646411079017966e-05,1
0cc3dc7f75df1586863244aa22113367649279d0,0.00023395392361286665,1
0cd9c75678d84021d1e0abbef46b8dc9d9337612,0.0002827616233960482,1
0ce25e128b4dd573b1e1a6d185a1661a3628610e,0.00029787670487861417,1
0ce436eaabea0bd2c16f21857211a81b7d658d11,0.00021687400213471128,1
0d21b88a75fb8b447810b8b11baa20cd4c51b833,0.0002579308313748485,1
0d3877276fddc07c5f476893a3a4ad65e11e6e29,0.00016432009085901443,1
0d45ffb7762f6b2801f7a368d216df598edd32a0,0.00012346589610214028,1
0d4b942b7e97129a96210c4c74b0dc7c4e746774,0.00010562988621328154,1
0d7955256c8b6fa7b90cfa2acd0b159421e0ae5a,0.0010763034868720833,1
0de690361f301990b80f56fce237d97c22dd2319,0.0005115765228090754,1
0dfa7379b4c976fde69634ac48c03ae2d4daf910,0.0002140832440267729,1
0e08e1351fbfae5f2727d5ec428030e486f626bc,0.00010795781859041103,1
0e3ce9016016e1fe52bb3937d85efc85eaee09e4,0.00010108985722820912,1
0e6a86b42b425502a3f6a36f83c0893d9c7b9282,0.0002987615833185975,1
0e6c973c659c789e21f66eb8a3f0ea7521a4454d,0.00023847018462387818,1
0e7c36d031a1923f7b6e14831d3025d3fcd828df,0.00022262708203827955,1
0e97576968183e979e7d5fabb6f3533621f9ab76,6.747598836148715e-05,1
0e9a95c22c02569a3c5ad559c98308fe984c27c1,0.00010621336376880258,1
0ea30922684c61f18e3d646b26e92b7e432a44eb,0.00025673569169578405,1
0eab3f58446f07b04e90b3fab9b156a1143a6726,0.00020342638409421,1
0ed12e3dfd0ae4cf51fbb323585363722191e2aa,0.00017982442637924737,1
0ee0b1b7807ce4e1621fb6e396a3b5ae3356c4ac,0.00017120693725660856,1
0f22f78f8227cd803e86da448aa496c3f88641ce,0.00028086508305085747,1
0f3146616322b246012851b30d7d8a57c451a7ba,0.00016175733767788232,1
0f4f4245c2b31427fdfffcbfa38b21ec35f2e67a,0.00018616489365152816,1
0f727d6f4acb2f84f9cb07770ef6837b9e5af41c,0.0001415583016120391,1
0f7377532f1b44f14e058a814e94a44dd27a749d,0.00018486165133524987,1
0f7d0f562e0a2858ecf4ecf95acd6854b41d112e,0.00019554470168746505,1
0f9c367e86dd2e51442c84e162707736d6ea4456,0.00022521741793200917,1
0fcde02954f7d71af9ac7fc65cf9adfd94b51fad,0.00028746732462359327,1
10051e625e863fcb9b4025da50ccd54a29e4c602,0.0001273402918923824,1
100a5386a39e3b10477fa83322e1e242e052f902,0.00010823753456908016,1
101c2036efe2f29cf06c27a5e0975c0f2c9bccb1,0.00030915381376936266,1
101ebe32cf384fc21f369b5a2ce4f106e76cad6d,7.500168858521274e-05,1
105dd5f03ed6a55b3b4df4e74749324e8bdd2965,0.00017717235117524203,1
10842d8d62f9b3d95f0f521a36b28c74a137f0ec,0.000165544941293768,1
108b33f338194905e55d5a8f605090c554124031,9.548631308507325e-05,1
1099f406ec2d180a36a6481443fe3a787008b8bb,0.00017913601486477728,1
10c92a85cf4a88d6c4029920312856295689599c,0.00018162001312883982,1
10ff42e6942d5619a5373de9c3e4cec2669946df,0.00021086982483134285,1
1114c49faad612f551074bb0d997aee1fbe9b466,0.00014015951717409082,1
11188a2c98e7021ae9350f074b78a569df33d013,0.00025292955616404515,1
1120da3a8d712b2b6c96067bef3a7425e7515d2d,9.578089206857166e-05,1
11299e6c13910d3ce4bfd3eb4648a5c642eda26f,8.606421351390374e-05,1
1138a34291b138a17d3bbf1b7bc985f20a0b0bc7,0.0002327740611946171,1
1152b563c7ac576bd58ca75724442f86dd41e851,0.00014638957635246898,1
1165b3547f17a715a48dbd1a031ea4672fc0fb0b,0.0012334157891098446,1
116ac686f4b568682ba8d3b418b0df01c4411648,0.00015895182558627862,1
11a78a39a4f7b8f7dcd4d3bb92abffeb707976ab,9.713323776796899e-05,1
11c7a0cd05d594c02b43e18408ef0d5eafa16103,0.0001525846838988017,1
11cd7662a63282f0d6909105a1a1a0aae58dd907,0.00018533394362562467,1
11d14f3323a8239f3d1857773b398dd72b877c00,0.0002038072751412893,1
11dd905c33af947004c94e2b358e0f1998244c4e,0.00011371261729409287,1
11f047d476128cf05a5c1340b4d3755f748a400b,0.0006450744297319293,1
11ff84d993a5bdf198ea2d71582e70f1fef2eae6,0.00119707551359862,1
1200d303f6e68e585efa5fed11c5e96d5ce3a180,0.00020170292684862308,1
120f1a2886a4311e03a8a500acb512f9b381595f,0.00014677960928876477,1
12205a61df4283133f629f2b2e38da8683720dba,0.0001020878444255886,1
1239a88e427af8ba61d1ae98d0d6941d40c515f8,0.00015182370015818508,1
124819f92578d4ad6bf9e80a155cdef5e0d72d08,0.0002158424308802784,1
124cb4668867d2009e15743dddfc4858f6d5eb7c,0.00014275958959781014,1
12575f8f60b9c35165292765dfe20404fb24cba1,0.0003380188547754132,1
125801301e97c62c084bf744ce2d20c907231a30,0.0003545110976972317,1
12ae0e17da8ae283087e4d08930c8d240c1e6f08,0.000578970569085791,1
12b024b5e30f75ecaa2c9f9f239a4d5912d984e9,0.00013639560412411392,1
130215f8167f8a186e9462cc70557d5e91b6c604,7.953933947204318e-05,1
131d92fac34e9a98bc43d0999f7a208d58034279,0.00013511003320291798,1
133d954fbe542fde85eb20dc6aa2d4975e6d3900,0.00017301198873483057,1
13431200b391eb6dfef6dff686e4f9365a008ff0,0.0001839623007304,1
1349da14d32ac06a3ff3cb0ce1f04052d79887cc,0.0007364882217773196,1
1364e9f2353642a2fa3e8d7cc8eb13b9d7134fa3,0.00017457065220195315,1
1366dd1ebf8888e2e65282e7aae5efc955974649,0.002629866034516973,1
137307415c302e236b936de709d33dd497cf85a8,0.0006010382698333832,1
13d9b014d9d00ac85e987663365ae65c826d9f0b,0.00018291869542129253,1
13e1168bb51107d44185b538cd960e35182da234,8.118456110041189e-05,1
13e51896dc584a404a8c3f1028ea6322394b3b3a,0.0002394827952953483,1
13f72b7d375e381be93b62564b247626435ecb4a,0.00014399856293383897,1
14002231182bcb9dfd750f5db5ada4d4ffe70c5c,0.00012768143965292988,1
140c4edbeba47c6076641975a403ac5f77ca8564,0.0005613984693480587,1
143497c67763c5b1288c307ec66f458840eb4e68,0.000201239345199396,1
144350281342c4ca167fe47c2785f6d3eb0a4ff0,0.00011736332892946963,1
146224779cffa47891561c3dbf07e82b89c633d6,0.00016008202419669925,1
146ce81913646417c31987d34e4b1fb045e21a78,0.0002633362075644723,1
1478d31bb407ed69124f3ef05e1c2ffb6e5cd38c,0.00013318118416034017,1
14a1c944d50d253f8d9caf8d852610f979396a87,8.678842492463928e-05,1
14af57104f7744e67b9f60347b824309cad7866f,0.00022935879901406372,1
14bb2693b26dbc834b6fa714340223682e1b4fb3,0.0001538928649086075,1
14c1a60b09a70c8c5fc93d630255ac9920e65f5e,0.00011056973382338965,1
14d4297ccf15d2bdfba2363a5695a9943e9a1425,0.00010755628735316684,1
14dbd468b39e2c1b934f4073e1a74096d9cbe0e7,0.000722129008153026,1
1504262827672d378877fd7736bc35e0258df0fc,0.00016251423316490546,1
152725aec80e0aeae0e992a52871349c2c19d430,0.00011177835218548715,1
15568a1680229f69175cfc819d6a764d89b1ea2c,6.807811223522332e-05,1
15683a58f13dd978db48fa1500f825ed336e9e58,0.00034787528165495266,1
156e516e5252ef4b461ec1bba8648aeb9da7c042,0.00022439273784715947,1
1572a14d41d61fa961c885becf2f5b3ce3206a2d,8.67970720511769e-05,1
15918717e5c438ed153a9a1f6945bea9b7bc754a,0.00014747132145498265,1
15a60b29530e594e275e6b51b159b42cc67e369f,0.00015621471366740515,1
15be4a50c5037b8f2159a7782453f28fcd0e3dc3,0.00023839703597738573,1
15d6e68d7886cafdfe2539944d0bbb8e29993db6,0.00027360542242795834,1
15f0e43bc98b4bc3dbb5eb5194ea1f6ce24b1c48,5.3804290590781874e-05,1
163028ff6027187ed18b8e3962d4ae8d6ccd4b93,5.7917871314217996e-05,1
1674fc57c0bb61a89b379a40a1b903025276f797,0.00017620297753841133,1
16a9e710de67de97a1ce6e1d5035169abb751cdb,0.00014996588430975057,1
16ae76a879b71225071fd87ecac1304354f7839b,0.0001247821660786063,1
16d7e34b7b12126f088a8a75df5626751173746c,9.326060831799732e-05,1
16deb44db34f8cb705c1a811e3aa4af62dd0eabf,0.0001681735062325699,1
16fb0b1c0a5903e8a4a3295d839117669704f9e9,0.00019546353417724562,1
1711a33784d80976c591073a2c6f43bfc80e2665,0.00028748834740313124,1
1728dcc13bafcc5701f20b66921f9a71be5ca8d8,0.00012645005809281155,1
173fdbdbdb4a74dc0b077ae89b3e2c6cf99860ec,0.00017890558686579954,1
174cb62305504b66b077493296ca65717545468e,0.0003879307324821326,1
174da512fa5c67b549952bec7f4dbc5d92f75cdf,0.00014908722929940735,1
17925102a10222fa68b74701cfcaf44923e64ab1,0.0012379231160331507,1
17a99bf918e4d52031e80c4c7609eb14b3b7390a,0.000264350925757147,1
17c5c78a022f8e5340a365782f797b317cc05e41,0.0001248259984421498,1
17d424b259e1339307d9e1def0b2442a6e60171e,0.0013124432975250766,1
17e4a62f12495540b7e566d1eada52e4e612cc3b,0.0004867252429303599,1
17e59a263a38eeb42997f86d562f4f5bec65d98e,0.00010195952477147458,1
181c3f35f9543117b224ca336832c8138d082dcb,0.00010112058425041382,1
1840584815e8ca680be43742a46622b864057666,0.0003024044964818537,1
185bd4f40330411622f068914e5ed75905ec47cb,0.00014948335514880618,1
185d0bf0e3780114d0ea77fdc44b34862156d639,0.000198760672184732,1
1861f33aa977e65e05e965b1084c3b96bad25c5c,0.00017439148155724778,1
188a53a2cf8ca59b15056966a162044adc3dba0b,0.00030235977966999825,1
189d315cdbddb31568939811ea4c6218160d4bbb,8.411231645611358e-05,1
18a9b778df8cc5372f492081b0a343b1469bf8ca,0.00016946168205765337,1
18b064a23049f9bc4f86f56166e81b0f92b8c442,0.00036472144416807833,1
18e2fc2365b1999cb5f675a9be9ad1e0a01a01f3,0.0004002539528018681,1
18e9d6dc3a1690a5c55c3c2747371e4aef42d2bf,0.0015066817140634626,1
1938ac3e943d24e2c5bd008aa3ed78502b7fd887,0.00015714044747709043,1
194c90218b6429fec687ae7b6bb18462992d83e0,0.00013273994158710328,1
19694129b6c9e88b3a9f8f12b08ffa55f9023685,0.0001759128820021851,1
196a50441e675d3289094c9d5ca71a2ddfe8e35b,0.0001672867300379031,1
198190ac56d50bbee0e20ef92f86b6cadbcec343,0.00024285905642225698,1
198f7bda488a593121bcc24315e365856fe9d287,0.00016354344428472984,1
1991a1e3872f6a8821808104049e2c3912c4bbdc,0.00034781494844734453,1
19924aa11447a13e79dd0a24476560139b3299f1,6.962910007222639e-05,1
19acb1f4bb1727b20d3698ced5a476d135b9d32a,0.0001775436249998566,1
19ae7737b952ff96781e60941600014813f8015c,0.00010366839024896472,1
19ba4007e61869de847799664ea8f30e3634dd7d,0.00026100933476623636,1
19ed87edc905bc8e4cb7b9a1fd3b77b3d9779ae2,0.0002034159600430532,1
19f2c0679519dba13a490ba2d00f702c01eb85bc,0.00016358625319980494,1
1a0685c2e9813c4d631a142b6fc9e49931a180ff,0.00016352809032790975,1
1a77245d2619a0944b2d1caebb0ad295491c04d5,0.0015016925497492086,1
1a820ee630dbca9a9ffb311a06de90124cb4833f,0.0002141938606981817,1
1ab44800383033fd87116d52c8a6f099f74d29a4,0.00019181574832496178,1
1ac93592e108c9e37754492695321dfff36dff20,6.0841218670950734e-05,1
1aec86a56402197dfa99df6c2737c6150c58cd30,0.00019951192054816936,1
1b0f772d11fcfe730ca147d1fb9be6be7fa2565e,0.00015478979306995534,1
1b35d5fbe9f1e904646fb707d5d99a5f1b417a02,0.0001177194243663802,1
1b40d04161fdfd32c5dff58f3e23cd223e2edd84,0.00013261507815194085,1
1b4c04cb75d0fd58936449871695e35c4c9cda89,0.0001722519815089975,1
1b623f361bf689f6cedd8fdff7d74d03c160be36,0.0002077644158509337,1
1b84ec5a06d3315bf698bf4a836b4940696e81eb,0.0001189652094563908,1
1b90d1457b3383e36c93f142997fccbe4a0bde5f,0.0002359858839754478,1
1ba7399d4808b2ad88469972087d1e1e68023c97,0.0010869572197852342,1
1bada6e8093d45cd1e1a8259c7311c1e1f1eabf6,0.0001284960914302487,1
1bd1aa06c83904005857b0ee5e85202ff5f15c93,0.00026363904384674413,1
1bd73a3540fd102828ab75cb28c57ad95ff2793c,0.000999757686977359,1
1bd954ea53c7979845f78a9f623ec0c35003d060,0.0005186515564304193,1
1be61a96ecd4a5fbce2a1df3e4e599dc1bc8d025,0.0001723791962356816,1
1beaf031f260fe50cc673de0ac10d29bc01daa4d,0.00018156934100695626,1
1c022fdbec33af78b0660c975f5f7c794b8f52ba,0.00022916553438713505,1
1c1edf663febf0f97128132244ec0a1d0abe2e46,0.00021439030827334024,1
1c3c8f546df616f62dedd5d501a094cd19eb9719,0.0004300316198936771,1
1c524e8471777986db098112e8095b5667dfaa68,0.0007280149020684621,1
1c5aef04cbcf59dc828ad0a1c6f3966f38094591,0.00025141034988717173,1
1c9ed4dfda6a6905a6ea5b19f87aad0537ae9f8f,0.0002226895274346715,1
1cc99d8da8349e842a5d4d48a994bb168f86d646,0.00011463274802872495,1
1ce42893dcd7b3eb0804989ed37c41a0b41816f8,8.09179644919812e-05,1
1ce52b21e77349ba43995891c1fdcb1399eb08da,0.00021898576791861104,1
1ce7dd35850a30f6b79cd8c0d3634c4863385414,0.000207937440326554,1
1d10d3e9f9b7f9efe9fec6ac542bef3cd986730e,0.0005158822436110005,1
1d1bc4cf37f77325679956b971414d72073a9ac2,0.0007089406377840153,1
1d1ec646681fd3886616d30e683a07835b12616f,0.00016882887402760468,1
1d561321a4a7ff0398802419579a17233733d5b3,0.0001466750065948642,1
1d5785adfa99428f5a4ccd235c9d77611ad68c5c,0.00039309386240304303,1
1d9e95ed98a7efbffcff40cdd47b2fa93120dce1,0.0006823088663817094,1
1da9961647acdf47ac9c328a15f69954f79e6bb7,0.00029277087399284487,1
1db7bdfa78e665526935fe38e03152d714fa7bc7,0.00012563286820059573,1
1dd6fb9b7df6f6b4d0f69c2d41a6ade9171af165,0.000322562344980306,1
1e11d79f8da9baf278feed263a8a88bff6cf8825,0.00016386944219236183,1
1e2aff0bfabbcbefe0bc175241d5d1bb44cce67d,0.00013952828075244574,1
1e39bd085ba106e32a804f89763b2e014629f5bb,0.000544830580094681,1
1e670959a3ac61a63c0b269b7b4dbfa7dfc6f65a,0.0001252886484649997,1
1e673ae6ef7e9ba7ca6d5f7717a42754fc9dfe5b,0.00012657192918229344,1
1e81589b1331561f2c93a8dffb0252c7c54be4a3,0.00026182026301963196,1
1e875156eca68d1d2649e03c059b2e5c3ae67225,0.00021090958587172435,1
1eadc9dca60f1072ad46a324a726893716147355,0.0006300418879040733,1
1eb6b6915d177c3ae93fac5ee184dd4779aec233,0.00017787954512507606,1
1ebe86f32487423e35efeecd19739ab2b1fe3c28,0.00031632922613470364,1
1f110a09b596a0555ca4939e0871eebeec49350f,5.164451213037106e-05,1
1f17b2c06b83615235b0f522cf1af212e88f4fdb,0.00014012189885195909,1
1f29fe904eee2ad171b29e1adc4782e9b387bf02,0.00019272951326669568,1
1f3d7165a1ff63b9a2e9ce4b1b5964349d6e8e37,0.00013127642329182487,1
1f564d408fc68ac816597970d527897a89a86948,0.00017767549885359385,1
1f6af0ef23938deda927ac0674f14c11554dcebe,0.00024068830296152435,1
1f77f66809f229cc7c2ccac59bdd7bf8d0d00daf,0.0001313301084048546,1
1f90e8f0c125f447b0ceaee1ae0238de998e7a76,0.00017804540638861768,1
1f9d15b48373c94af9ace7a15bdddbb0866876fc,0.0001544448253299155,1
1fa081abbaab15c51b9cf1c1e521a706ad197e82,0.0007441447990028777,1
1fae69db711e92919309387aa12bc5f18bedddf1,0.00020963416119265468,1
1fbe9afcc91aa5a0c01a9e989aaf53797d3d12d9,0.0005878069261159657,1
1fc683b5d2745fdf946359fdf55a0a450d4887c7,0.0002674403019267195,1
1fd4ed9e9f45cf7b9e2bceecbfc7685116d5cdc9,8.31223001364105e-05,1
1fe0ff5f9d8f15d40a9ebad4dafe7167726dba8c,5.222910585268665e-05,1
1ff871318d230f4fe8027930ac1cc0696b1a46dc,9.357188861856118e-05,1
2011c431c72969083f20a598c44deab064380428,0.0001349007895701633,1
201e2cf56b30d987921d7c3abe8fee5012cbf5d6,4.15995873728769e-05,1
202d6c05299b4aa5924a7756e9a4fad37c8b001d,0.000381768272459144,1
2036c3f246b3a55cfd0baf3f34a8106319126d6a,0.00012480788231996424,1
203c26aaf3675e83ef7356c63a0543ff90c18b97,0.00033341349082271425,1
205b6d6ca44a33cb4bb53f7a9072c1e59de102fb,0.00019129917786479304,1
20617602c3aa7dc61d28ab4b613b75dde2b1747a,0.00014517521659955992,1
20638f1744e7e0295c67905e47069327b73995db,0.0001640016552340006,1
20ab0c502af474598ffa9340c48e58b919ca3c5f,0.0002009662122842212,1
20acffbdf66f4e2dbc2da84aceacdb6e666c4a4a,0.0002027343716470285,1
212323ab2bc0566d7badac8051833986b99fb292,0.00021347484064985868,1
21652cb077105b29d3467bc79ff9c5c01de4a199,0.00013180031192737228,1
21981ce8c75607b7149129535af1f551c092f043,0.00017393908813691656,1
21aac4ddf24ab7eeaf44ca6623ac0cc94674875c,0.002264509214385691,1
21c0e8d22208c3a1d420ac061c6d444bd84eedc1,8.281614404376749e-05,1
21db5f4ea73227329745c71f194db41fdc26e594,0.00014413764900285698,1
21f96b8c2b0bb2713c190f153e59d8bf8c165e58,0.00014146030763726765,1
21ff6dc495cd7a8eac2bf7eea9c7c305aa6fd06b,0.00031731859433985486,1
2204d1c0a3f66aa4b45dc8817d4654f6544e5d00,0.0004500627426749193,1
2205c4f0522bbdcf389c3cfc501166aa6fc658fe,0.00025601720952289083,1
22235ac94ce1cb27de826b4e0615118939859364,0.0001307443897973694,1
2235af528b02acd35c8255da131af4c0a2ad1961,0.00024957907919112283,1
223bd228073a8e420b28b3723794108e3bd57ad6,0.00026316395187080257,1
226eabeb7754f72868ebfae7b17ed6aec6060e6d,0.00016000662048829968,1
22c40d3ec666064be21633e75f3a96b788615a52,0.00013757331667360552,1
22cc7acb502c94aabcb8bb480847e9e751849d58,0.00011290900462877451,1
22dec121ecfb4fc621626d18dd4ddbec1f903a38,0.005957163152633538,1
22dff2c3655d3359814ac6b116adb6728fd2f914,0.00015519434708418764,1
22e1623c0aaff64ec9305d61792a2382fff77334,7.869274995693385e-05,1
22e8a2e5495b1c7b231b55348e0ce021757eceb8,0.0026765763262682073,1
22e9841539901d71548c5fc71200b1a75d98f2c4,0.00026958749970382986,1
22f9bc3fd8a92bb33f1265926b7b95659acaa6bc,0.00028257753882922283,1
233afe9c021b536c9818af9cd96bfc0db5626d52,0.00011956870148902593,1
234f2fbed3368a5e733033b42bddef2e0c1ba3bf,0.00018104575464069681,1
235c8eb76832e177d8b31885706abf93651679de,0.0001234857276623441,1
235d62eac22afaaf840f072c51b9dbe9a3cb91f8,0.00015152703784008495,1
2367822b6221d0f37d40a661f61c417a1b8d7119,0.00016295372618089238,1
236df8d89dab232dd7e0187f7349234dd6248e8c,0.00030143985357076694,1
238f13e5a92ccb30ecd91a12851c4e7b9a80d658,0.00010844430755351623,1
23c6942b959e175240dcfb62023ae4beff265d9f,0.00016654700832448,1
23d3b110cea8ae419b8a68d38c98a1c37e7479ae,0.0001247696538479209,1
23d6907fa4fd47b53aa73bf8f64832c0ecb848b7,0.0001431268179199127,1
23e73a9d79af0459cfd6b170a0aa7f11f3ec35c9,0.00017313139303646864,1
23ea35cd90f10e0667f30687d612152507a915bd,0.00015246421411398408,1
24137487478524e57c586ed7d67f22ce72533631,0.0004412582141058204,1
2452baa608595de546356b6333d2c909db108c30,0.00020505609331747794,1
2496e8f408f9951ad7f0d4ed1dd82616f0bd35ef,0.00014026141600776023,1
24d1c0c2eae96814edce2e84800683653b0c3af6,0.0002147695839050988,1
24df84dd2e10f7d658a029334039d2c8b0f03a38,0.00022642958032329625,1
254524824309e9559a38638a2db35afc0e295205,5.7437472182683896e-05,1
25714bc7600b641d99440fb64e59bb1f44b6e3a9,0.0001606889281681844,1
2577f76bd9b9d74d78b2a1fd8ffab63b2c2850da,0.0002673286254811858,1
25b4a1c3f405aec8ceb2c54f59fdf1ceb6ede8a0,0.011161615512968785,1
25c05bc6c7c7dfb5e9e7512ad3905b740c56c8b5,0.0002501416868523425,1
25d202b0a20f323d4f3d2c1009104b5d17b89c1e,0.00022764500870859413,1
25d26578db47d124471b42fc1d12e19162697e78,0.0011498871074698412,1
25fe5f2f1926e40091e1641026a5d52d1a996499,0.0003023961952396759,1
26258623de19f975cf67306d8a89c8d4cea45722,0.000299300806612324,1
262fe41dc95685a654414f68c0b921998062bf34,0.0001706287195479547,1
263320855d449e1a952ef6efe160acb3a55de61e,0.0009439024942329553,1
264b1bdb48d6fac429023b3f974be1bde8579065,0.0004271916730505306,1
26b159f9c577a418c5aa9caa0eb6523d65f04690,0.00011552432702042405,1
26dd1a194eb76b689c05af48234d6d179ab28030,8.000973328331448e-05,1
26ee08f9261e4d3a06b969d75759bf53bb0ecd23,0.0006672528636862022,1
26f6df60415ef24db8edb536494f2dc39228221c,0.00031082524864480595,1
271fa14d1101bfc0ca05fdbb2e528153d1cfdbee,8.002477240898592e-05,1
272d08088ce7ff931c405202d993b1b931cc91f5,9.968920664158531e-05,1
272d6bc48c2cafbdd3331b4d20e9c588512a5b21,0.00018033572366569716,1
273e7359568cf509781a719ff880d8d347d9d1b1,0.0001923002852979464,1
274f93505735b38ac0a00b928407ba1d10d226de,0.0001943053450069738,1
2752a2aec1c2e5148cea983ce939b183ff03b96c,0.0001806930000455031,1
27823bfb5c20af80f40790c54c5b3f9250c90ff4,0.0002812859577463924,1
2796a07d95746546d22056108900bff767de05b3,0.0002531297468893621,1
27cc9a1ad72b28813b64bed5079c30de9cef7125,8.784150551620541e-05,1
27f721250e6956e4f7bae1e3e60415c7d032b5df,0.00015610847827661882,1
282554e5923fd114a1a1c48cd59362e895e72bf2,0.00017525390934616176,1
28338e8329b4f4287f4c78516a3cb18deb5bbe7a,0.00014608299605091077,1
284f2f8e4e680db28a186c2b38dbce0eab6a271d,0.00016064417126415974,1
287925b5c3ff89e64aad34f4eaadabab654d3109,0.00013817297710310182,1
28827eb3f8d99201217662bec6b18dcdea2316b3,0.0002342272712508544,1
288e4bf6f54205c1b31c94f9d05a2c7459fc86bd,0.00016925122938622698,1
28b52dcaeafeece72c50d6872eda02593463d213,0.00025613618929108787,1
28cb2abb9a02dbd2b29d56690209fbc12fc36a17,0.00025055867273006665,1
28cca4d6470863cbddfff85259d27abc0e4762b2,0.00013101244201733074,1
29184008cdf52fbd7fe7269c26137986bc503329,9.271240192484668e-05,1
29567fed28204fcff8fe4775769c3422c8b90a27,0.0009753664621335961,1
295e20d3d892ac037e504a4fbe20a6fd73eeff80,9.991125395535108e-05,1
2994d19d4f8335d4110defbe65676fc1dddb1cc1,0.00021094369987907432,1
29b5c89114e22a5ab75af2155245bc637324a541,0.00014076666021359044,1
29c6bc52bfd524a006c2e54f3d08f8a58e7e77d4,0.0001921320609351916,1
2a033a841fece3077903e7c43d204b0c35d9fa5d,0.000197273034448108,1
2a11c81d8e13d50eceac5105813e4d0f34d62760,0.00030492953857445154,1
2a1382aeeb8eac107de6194136953b13f989b066,0.00013598857522718855,1
2a1437a5794d6285a0be3dfc290fca52f75d1439,0.00014312964203451006,1
2a302153862e61e0061d3e6a85708edd3cf38400,0.0001215567417920142,1
2a4ccf268a2ab226ac61f656226d4b4279a40553,5.873791865353741e-05,1
2a61ce2677d58986423de4a5a8eac90f24cc6c0e,0.00020827006985364125,1
2a6884ef6f63cfdde8e4c42c888ff2153ef4aa0b,0.00014558845011492826,1
2a887db15490290ec2c5f18f718d4762dc08cafe,0.00016751613766277318,1
